title,district,city,region,lat,lon
Метро Молодёжная · 1A,Кунцево,Москва,Москва,55.741692,37.415318
Метро Молодёжная · 1B,Кунцево,Москва,Москва,55.740947,37.416025
Метро Молодёжная · 1C,Кунцево,Москва,Москва,55.740741,37.415713
Метро Молодёжная · 1E,Кунцево,Москва,Москва,55.739824,37.414325
Метро Молодёжная · 2A,Кунцево,Москва,Москва,55.740327,37.418536
Метро Молодёжная · 2B,Кунцево,Москва,Москва,55.740447,37.415666
Метро Новопеределкино · 1A,Ново-Переделкино,Москва,Москва,55.639189,37.354685
Метро Новопеределкино · 1B,Ново-Переделкино,Москва,Москва,55.639387,37.355014
Метро Новопеределкино · 1C,Ново-Переделкино,Москва,Москва,55.637698,37.354679
Метро Новопеределкино · 1D,Ново-Переделкино,Москва,Москва,55.637244,37.355304
Метро Новопеределкино · 2A,Ново-Переделкино,Москва,Москва,55.639369,37.351479
Метро Новопеределкино · 2B,Ново-Переделкино,Москва,Москва,55.637835,37.351952
Метро Новопеределкино · 3B,Ново-Переделкино,Москва,Москва,55.640019,37.355626
Метро Новопеределкино · 3C,Ново-Переделкино,Москва,Москва,55.639877,37.355389
"Метро Новопеределкино · 4A, 4B",Ново-Переделкино,Москва,Москва,55.640785,37.357338
Метро Озёрная,Очаково-Матвеевское,Москва,Москва,55.670399,37.44911
Метро Озёрная,Тропарёво-Никулино,Москва,Москва,55.670523,37.452482
Метро Озёрная · 1A,Очаково-Матвеевское,Москва,Москва,55.670158,37.448281
Метро Озёрная · 1B,Очаково-Матвеевское,Москва,Москва,55.670287,37.448719
Метро Озёрная · 2A,Тропарёво-Никулино,Москва,Москва,55.670624,37.450572
Метро Озёрная · 2B,Тропарёво-Никулино,Москва,Москва,55.670359,37.449673
Метро Озёрная · 3A,Очаково-Матвеевское,Москва,Москва,55.671567,37.450027
Метро Озёрная · 3B,Очаково-Матвеевское,Москва,Москва,55.671634,37.449857
Метро Озёрная · 3C,Очаково-Матвеевское,Москва,Москва,55.6717,37.449688
Метро Озёрная · 4A,Очаково-Матвеевское,Москва,Москва,55.671697,37.450451
Метро Парк Победы,Дорогомилово,Москва,Москва,55.736779,37.515127
Метро Парк Победы,Дорогомилово,Москва,Москва,55.737189,37.513426
Метро Парк Победы · 1A,Дорогомилово,Москва,Москва,55.736765,37.518154
Метро Парк Победы · 1B,Дорогомилово,Москва,Москва,55.736863,37.51868
Метро Парк Победы · 2A,Дорогомилово,Москва,Москва,55.736653,37.515289
Метро Парк Победы · 4A,Дорогомилово,Москва,Москва,55.736134,37.518683
Метро Парк Победы · 4B,Дорогомилово,Москва,Москва,55.736229,37.519173
Метро Пионерская · 1A,Фили-Давыдково,Москва,Москва,55.73616,37.467011
Метро Пионерская · 1B,Фили-Давыдково,Москва,Москва,55.736368,37.466254
Метро Пионерская · 1C,Фили-Давыдково,Москва,Москва,55.733434,37.467406
Метро Пионерская · 2A,Фили-Давыдково,Москва,Москва,55.735644,37.467352
Метро Пионерская · 2B,Фили-Давыдково,Москва,Москва,55.736604,37.467354
Метро Пионерская · 2C,Фили-Давыдково,Москва,Москва,55.733839,37.470138
Метро Раменки · 1A,Раменки,Москва,Москва,55.697208,37.49849
Метро Раменки · 2A,Раменки,Москва,Москва,55.695942,37.496216
Метро Раменки · 3A,Раменки,Москва,Москва,55.69632,37.495434
Метро Раменки · 4A,Раменки,Москва,Москва,55.697282,37.497242
Метро Раменки · 5A,Раменки,Москва,Москва,55.698104,37.498718
Метро Рассказовка,Внуково,Москва,Москва,55.634038,37.336364
Метро Рассказовка · 2A,Внуково,Москва,Москва,55.634596,37.333617
Метро Рассказовка · 2B,Внуково,Москва,Москва,55.633271,37.333316
